,Station,Arrive,Depart,Train,index,Station_sequence
2741,小田原,2021-11-30 22:36:00,2021-11-30 22:36:00,20-27-伊東-普通,21.5,小田原
1226,早川,2021-11-30 22:39:00,2021-11-30 22:39:00,20-27-伊東-普通,22.0,早川
1227,根府川,2021-11-30 22:44:00,2021-11-30 22:44:00,20-27-伊東-普通,23.0,根府川
1228,真鶴,2021-11-30 22:49:00,2021-11-30 22:49:00,20-27-伊東-普通,24.0,真鶴
1229,湯河原,2021-11-30 22:53:00,2021-11-30 22:53:00,20-27-伊東-普通,25.0,湯河原
1230,熱海,2021-11-30 23:00:00,2021-11-30 23:00:00,20-27-伊東-普通,26.0,熱海
2742,熱海,2021-11-30 23:05:00,2021-11-30 23:05:00,20-27-伊東-普通,26.5,熱海
1231,来宮,2021-11-30 23:08:00,2021-11-30 23:08:00,20-27-伊東-普通,27.0,来宮
1232,伊豆多賀,2021-11-30 23:13:00,2021-11-30 23:13:00,20-27-伊東-普通,28.0,伊豆多賀
2743,伊豆多賀,2021-11-30 23:14:00,2021-11-30 23:14:00,20-27-伊東-普通,28.5,伊豆多賀
1233,網代,2021-11-30 23:18:00,2021-11-30 23:18:00,20-27-伊東-普通,29.0,網代
1234,宇佐美,2021-11-30 23:23:00,2021-11-30 23:23:00,20-27-伊東-普通,30.0,宇佐美
1235,伊東,2021-11-30 23:28:00,,20-27-伊東-普通,31.0,伊東
796,大宮(埼玉),2021-11-30 20:43:00,2021-11-30 20:43:00,20-44-上野-アーバン,0.0,大宮(埼玉)
797,浦和,2021-11-30 20:50:00,2021-11-30 20:50:00,20-44-上野-アーバン,1.0,浦和
798,赤羽,2021-11-30 20:58:00,2021-11-30 20:58:00,20-44-上野-アーバン,2.0,赤羽
799,上野,2021-11-30 21:08:00,,20-44-上野-アーバン,3.0,上野/新宿
1101,大宮(埼玉),2021-11-30 20:50:00,2021-11-30 20:50:00,20-51-沼津-普通,0.0,大宮(埼玉)
1102,さいたま新都心,2021-11-30 20:54:00,2021-11-30 20:54:00,20-51-沼津-普通,1.0,さいたま新都心
1103,浦和,2021-11-30 20:58:00,2021-11-30 20:58:00,20-51-沼津-普通,2.0,浦和
2674,浦和,2021-11-30 20:59:00,2021-11-30 20:59:00,20-51-沼津-普通,2.5,浦和
1104,赤羽,2021-11-30 21:06:00,2021-11-30 21:06:00,20-51-沼津-普通,3.0,赤羽
2675,赤羽,2021-11-30 21:07:00,2021-11-30 21:07:00,20-51-沼津-普通,3.5,赤羽
1105,尾久,2021-11-30 21:11:00,2021-11-30 21:11:00,20-51-沼津-普通,4.0,尾久/池袋
2676,尾久,2021-11-30 21:12:00,2021-11-30 21:12:00,20-51-沼津-普通,4.5,尾久/池袋
1106,上野,2021-11-30 21:17:00,2021-11-30 21:17:00,20-51-沼津-普通,5.0,上野/新宿
2677,上野,2021-11-30 21:18:00,2021-11-30 21:18:00,20-51-沼津-普通,5.5,上野/新宿
1107,東京,2021-11-30 21:23:00,2021-11-30 21:23:00,20-51-沼津-普通,6.0,東京/渋谷
2678,東京,2021-11-30 21:24:00,2021-11-30 21:24:00,20-51-沼津-普通,6.5,東京/渋谷
1108,新橋,2021-11-30 21:27:00,2021-11-30 21:27:00,20-51-沼津-普通,7.0,新橋/恵比寿
1109,品川,2021-11-30 21:32:00,2021-11-30 21:32:00,20-51-沼津-普通,8.0,品川/大崎
2679,品川,2021-11-30 21:33:00,2021-11-30 21:33:00,20-51-沼津-普通,8.5,品川/大崎
1110,川崎,2021-11-30 21:42:00,2021-11-30 21:42:00,20-51-沼津-普通,9.0,川崎/武蔵小杉
1111,横浜,2021-11-30 21:50:00,2021-11-30 21:50:00,20-51-沼津-普通,10.0,横浜
2680,横浜,2021-11-30 21:51:00,2021-11-30 21:51:00,20-51-沼津-普通,10.5,横浜
1112,戸塚,2021-11-30 22:00:00,2021-11-30 22:00:00,20-51-沼津-普通,11.0,戸塚
2681,戸塚,2021-11-30 22:01:00,2021-11-30 22:01:00,20-51-沼津-普通,11.5,戸塚
1113,大船,2021-11-30 22:06:00,2021-11-30 22:06:00,20-51-沼津-普通,12.0,大船
1114,藤沢,2021-11-30 22:11:00,2021-11-30 22:11:00,20-51-沼津-普通,13.0,藤沢
1115,辻堂,2021-11-30 22:14:00,2021-11-30 22:14:00,20-51-沼津-普通,14.0,辻堂
2682,辻堂,2021-11-30 22:15:00,2021-11-30 22:15:00,20-51-沼津-普通,14.5,辻堂
1116,茅ケ崎,2021-11-30 22:18:00,2021-11-30 22:18:00,20-51-沼津-普通,15.0,茅ケ崎
2683,茅ケ崎,2021-11-30 22:19:00,2021-11-30 22:19:00,20-51-沼津-普通,15.5,茅ケ崎
1117,平塚,2021-11-30 22:24:00,2021-11-30 22:24:00,20-51-沼津-普通,16.0,平塚
2684,平塚,2021-11-30 22:28:00,2021-11-30 22:28:00,20-51-沼津-普通,16.5,平塚
1118,大磯,2021-11-30 22:31:00,2021-11-30 22:31:00,20-51-沼津-普通,17.0,大磯
2685,大磯,2021-11-30 22:32:00,2021-11-30 22:32:00,20-51-沼津-普通,17.5,大磯
1119,二宮,2021-11-30 22:36:00,2021-11-30 22:36:00,20-51-沼津-普通,18.0,二宮
1120,国府津,2021-11-30 22:40:00,2021-11-30 22:40:00,20-51-沼津-普通,19.0,国府津
2686,国府津,2021-11-30 22:45:00,2021-11-30 22:45:00,20-51-沼津-普通,19.5,国府津
1121,鴨宮,2021-11-30 22:49:00,2021-11-30 22:49:00,20-51-沼津-普通,20.0,鴨宮
1122,小田原,2021-11-30 22:52:00,2021-11-30 22:52:00,20-51-沼津-普通,21.0,小田原
2687,小田原,2021-11-30 22:53:00,2021-11-30 22:53:00,20-51-沼津-普通,21.5,小田原
1123,早川,2021-11-30 22:55:00,2021-11-30 22:55:00,20-51-沼津-普通,22.0,早川
1124,根府川,2021-11-30 23:00:00,2021-11-30 23:00:00,20-51-沼津-普通,23.0,根府川
1125,真鶴,2021-11-30 23:05:00,2021-11-30 23:05:00,20-51-沼津-普通,24.0,真鶴
1126,湯河原,2021-11-30 23:09:00,2021-11-30 23:09:00,20-51-沼津-普通,25.0,湯河原
1127,熱海,2021-11-30 23:16:00,2021-11-30 23:16:00,20-51-沼津-普通,26.0,熱海
2688,熱海,2021-11-30 23:17:00,2021-11-30 23:17:00,20-51-沼津-普通,26.5,熱海
1128,函南,2021-11-30 23:24:00,2021-11-30 23:24:00,20-51-沼津-普通,27.0,函南
2689,函南,2021-11-30 23:25:00,2021-11-30 23:25:00,20-51-沼津-普通,27.5,函南
1129,三島,2021-11-30 23:30:00,2021-11-30 23:30:00,20-51-沼津-普通,28.0,三島
1130,沼津,2021-11-30 23:35:00,,20-51-沼津-普通,29.0,沼津
57,大宮(埼玉),2021-11-30 21:08:00,2021-11-30 21:08:00,21-09-平塚-普通,0.0,大宮(埼玉)
58,さいたま新都心,2021-11-30 21:11:00,2021-11-30 21:11:00,21-09-平塚-普通,1.0,さいたま新都心
2106,さいたま新都心,2021-11-30 21:12:00,2021-11-30 21:12:00,21-09-平塚-普通,1.5,さいたま新都心
59,浦和,2021-11-30 21:16:00,2021-11-30 21:16:00,21-09-平塚-普通,2.0,浦和
60,赤羽,2021-11-30 21:24:00,2021-11-30 21:24:00,21-09-平塚-普通,3.0,赤羽
2107,赤羽,2021-11-30 21:25:00,2021-11-30 21:25:00,21-09-平塚-普通,3.5,赤羽
61,尾久,2021-11-30 21:29:00,2021-11-30 21:29:00,21-09-平塚-普通,4.0,尾久/池袋
62,上野,2021-11-30 21:35:00,2021-11-30 21:35:00,21-09-平塚-普通,5.0,上野/新宿
2108,上野,2021-11-30 21:36:00,2021-11-30 21:36:00,21-09-平塚-普通,5.5,上野/新宿
63,東京,2021-11-30 21:41:00,2021-11-30 21:41:00,21-09-平塚-普通,6.0,東京/渋谷
2109,東京,2021-11-30 21:42:00,2021-11-30 21:42:00,21-09-平塚-普通,6.5,東京/渋谷
64,新橋,2021-11-30 21:45:00,2021-11-30 21:45:00,21-09-平塚-普通,7.0,新橋/恵比寿
2110,新橋,2021-11-30 21:46:00,2021-11-30 21:46:00,21-09-平塚-普通,7.5,新橋/恵比寿
65,品川,2021-11-30 21:51:00,2021-11-30 21:51:00,21-09-平塚-普通,8.0,品川/大崎
2111,品川,2021-11-30 21:52:00,2021-11-30 21:52:00,21-09-平塚-普通,8.5,品川/大崎
66,川崎,2021-11-30 22:00:00,2021-11-30 22:00:00,21-09-平塚-普通,9.0,川崎/武蔵小杉
2112,川崎,2021-11-30 22:01:00,2021-11-30 22:01:00,21-09-平塚-普通,9.5,川崎/武蔵小杉
67,横浜,2021-11-30 22:09:00,2021-11-30 22:09:00,21-09-平塚-普通,10.0,横浜
2113,横浜,2021-11-30 22:10:00,2021-11-30 22:10:00,21-09-平塚-普通,10.5,横浜
68,戸塚,2021-11-30 22:19:00,2021-11-30 22:19:00,21-09-平塚-普通,11.0,戸塚
2114,戸塚,2021-11-30 22:20:00,2021-11-30 22:20:00,21-09-平塚-普通,11.5,戸塚
69,大船,2021-11-30 22:25:00,2021-11-30 22:25:00,21-09-平塚-普通,12.0,大船
2115,大船,2021-11-30 22:31:00,2021-11-30 22:31:00,21-09-平塚-普通,12.5,大船
70,藤沢,2021-11-30 22:36:00,2021-11-30 22:36:00,21-09-平塚-普通,13.0,藤沢
71,辻堂,2021-11-30 22:40:00,2021-11-30 22:40:00,21-09-平塚-普通,14.0,辻堂
72,茅ケ崎,2021-11-30 22:44:00,2021-11-30 22:44:00,21-09-平塚-普通,15.0,茅ケ崎
73,平塚,2021-11-30 22:49:00,,21-09-平塚-普通,16.0,平塚
653,大宮(埼玉),2021-11-30 21:27:00,2021-11-30 21:27:00,21-28-小田原-普通,0.0,大宮(埼玉)
654,さいたま新都心,2021-11-30 21:30:00,2021-11-30 21:30:00,21-28-小田原-普通,1.0,さいたま新都心
655,浦和,2021-11-30 21:34:00,2021-11-30 21:34:00,21-28-小田原-普通,2.0,浦和
2427,浦和,2021-11-30 21:35:00,2021-11-30 21:35:00,21-28-小田原-普通,2.5,浦和
656,赤羽,2021-11-30 21:42:00,2021-11-30 21:42:00,21-28-小田原-普通,3.0,赤羽
2428,赤羽,2021-11-30 21:43:00,2021-11-30 21:43:00,21-28-小田原-普通,3.5,赤羽
657,尾久,2021-11-30 21:47:00,2021-11-30 21:47:00,21-28-小田原-普通,4.0,尾久/池袋
2429,尾久,2021-11-30 21:48:00,2021-11-30 21:48:00,21-28-小田原-普通,4.5,尾久/池袋
658,上野,2021-11-30 21:53:00,2021-11-30 21:53:00,21-28-小田原-普通,5.0,上野/新宿
2430,上野,2021-11-30 21:54:00,2021-11-30 21:54:00,21-28-小田原-普通,5.5,上野/新宿
659,東京,2021-11-30 22:01:00,2021-11-30 22:01:00,21-28-小田原-普通,6.0,東京/渋谷
2431,東京,2021-11-30 22:02:00,2021-11-30 22:02:00,21-28-小田原-普通,6.5,東京/渋谷
660,新橋,2021-11-30 22:05:00,2021-11-30 22:05:00,21-28-小田原-普通,7.0,新橋/恵比寿
2432,新橋,2021-11-30 22:06:00,2021-11-30 22:06:00,21-28-小田原-普通,7.5,新橋/恵比寿
661,品川,2021-11-30 22:11:00,2021-11-30 22:11:00,21-28-小田原-普通,8.0,品川/大崎
2433,品川,2021-11-30 22:12:00,2021-11-30 22:12:00,21-28-小田原-普通,8.5,品川/大崎
662,川崎,2021-11-30 22:20:00,2021-11-30 22:20:00,21-28-小田原-普通,9.0,川崎/武蔵小杉
2434,川崎,2021-11-30 22:21:00,2021-11-30 22:21:00,21-28-小田原-普通,9.5,川崎/武蔵小杉
663,横浜,2021-11-30 22:29:00,2021-11-30 22:29:00,21-28-小田原-普通,10.0,横浜
2435,横浜,2021-11-30 22:30:00,2021-11-30 22:30:00,21-28-小田原-普通,10.5,横浜
664,戸塚,2021-11-30 22:40:00,2021-11-30 22:40:00,21-28-小田原-普通,11.0,戸塚
665,大船,2021-11-30 22:45:00,2021-11-30 22:45:00,21-28-小田原-普通,12.0,大船
2436,大船,2021-11-30 22:46:00,2021-11-30 22:46:00,21-28-小田原-普通,12.5,大船
666,藤沢,2021-11-30 22:50:00,2021-11-30 22:50:00,21-28-小田原-普通,13.0,藤沢
2437,藤沢,2021-11-30 22:51:00,2021-11-30 22:51:00,21-28-小田原-普通,13.5,藤沢
667,辻堂,2021-11-30 22:54:00,2021-11-30 22:54:00,21-28-小田原-普通,14.0,辻堂
2438,辻堂,2021-11-30 22:55:00,2021-11-30 22:55:00,21-28-小田原-普通,14.5,辻堂
668,茅ケ崎,2021-11-30 22:58:00,2021-11-30 22:58:00,21-28-小田原-普通,15.0,茅ケ崎
2439,茅ケ崎,2021-11-30 22:59:00,2021-11-30 22:59:00,21-28-小田原-普通,15.5,茅ケ崎
669,平塚,2021-11-30 23:03:00,2021-11-30 23:03:00,21-28-小田原-普通,16.0,平塚
2440,平塚,2021-11-30 23:04:00,2021-11-30 23:04:00,21-28-小田原-普通,16.5,平塚
670,大磯,2021-11-30 23:07:00,2021-11-30 23:07:00,21-28-小田原-普通,17.0,大磯
671,二宮,2021-11-30 23:12:00,2021-11-30 23:12:00,21-28-小田原-普通,18.0,二宮
672,国府津,2021-11-30 23:16:00,2021-11-30 23:16:00,21-28-小田原-普通,19.0,国府津
2441,国府津,2021-11-30 23:17:00,2021-11-30 23:17:00,21-28-小田原-普通,19.5,国府津
673,鴨宮,2021-11-30 23:20:00,2021-11-30 23:20:00,21-28-小田原-普通,20.0,鴨宮
674,小田原,2021-11-30 23:24:00,,21-28-小田原-普通,21.0,小田原
741,大宮(埼玉),2021-11-30 21:34:00,2021-11-30 21:34:00,21-35-平塚-普通,0.0,大宮(埼玉)
742,さいたま新都心,2021-11-30 21:37:00,2021-11-30 21:37:00,21-35-平塚-普通,1.0,さいたま新都心
2474,さいたま新都心,2021-11-30 21:38:00,2021-11-30 21:38:00,21-35-平塚-普通,1.5,さいたま新都心
743,浦和,2021-11-30 21:42:00,2021-11-30 21:42:00,21-35-平塚-普通,2.0,浦和
744,赤羽,2021-11-30 21:50:00,2021-11-30 21:50:00,21-35-平塚-普通,3.0,赤羽
745,尾久,2021-11-30 21:55:00,2021-11-30 21:55:00,21-35-平塚-普通,4.0,尾久/池袋
746,上野,2021-11-30 22:02:00,2021-11-30 22:02:00,21-35-平塚-普通,5.0,上野/新宿
2475,上野,2021-11-30 22:05:00,2021-11-30 22:05:00,21-35-平塚-普通,5.5,上野/新宿
747,東京,2021-11-30 22:10:00,2021-11-30 22:10:00,21-35-平塚-普通,6.0,東京/渋谷
2476,東京,2021-11-30 22:12:00,2021-11-30 22:12:00,21-35-平塚-普通,6.5,東京/渋谷
748,新橋,2021-11-30 22:14:00,2021-11-30 22:14:00,21-35-平塚-普通,7.0,新橋/恵比寿
2477,新橋,2021-11-30 22:15:00,2021-11-30 22:15:00,21-35-平塚-普通,7.5,新橋/恵比寿
749,品川,2021-11-30 22:20:00,2021-11-30 22:20:00,21-35-平塚-普通,8.0,品川/大崎
2478,品川,2021-11-30 22:21:00,2021-11-30 22:21:00,21-35-平塚-普通,8.5,品川/大崎
750,川崎,2021-11-30 22:30:00,2021-11-30 22:30:00,21-35-平塚-普通,9.0,川崎/武蔵小杉
2479,川崎,2021-11-30 22:31:00,2021-11-30 22:31:00,21-35-平塚-普通,9.5,川崎/武蔵小杉
751,横浜,2021-11-30 22:40:00,2021-11-30 22:40:00,21-35-平塚-普通,10.0,横浜
2480,横浜,2021-11-30 22:41:00,2021-11-30 22:41:00,21-35-平塚-普通,10.5,横浜
752,戸塚,2021-11-30 22:51:00,2021-11-30 22:51:00,21-35-平塚-普通,11.0,戸塚
2481,戸塚,2021-11-30 22:52:00,2021-11-30 22:52:00,21-35-平塚-普通,11.5,戸塚
753,大船,2021-11-30 22:56:00,2021-11-30 22:56:00,21-35-平塚-普通,12.0,大船
2482,大船,2021-11-30 22:57:00,2021-11-30 22:57:00,21-35-平塚-普通,12.5,大船
754,藤沢,2021-11-30 23:01:00,2021-11-30 23:01:00,21-35-平塚-普通,13.0,藤沢
2483,藤沢,2021-11-30 23:02:00,2021-11-30 23:02:00,21-35-平塚-普通,13.5,藤沢
755,辻堂,2021-11-30 23:05:00,2021-11-30 23:05:00,21-35-平塚-普通,14.0,辻堂
2484,辻堂,2021-11-30 23:06:00,2021-11-30 23:06:00,21-35-平塚-普通,14.5,辻堂
756,茅ケ崎,2021-11-30 23:09:00,2021-11-30 23:09:00,21-35-平塚-普通,15.0,茅ケ崎
2485,茅ケ崎,2021-11-30 23:10:00,2021-11-30 23:10:00,21-35-平塚-普通,15.5,茅ケ崎
757,平塚,2021-11-30 23:15:00,,21-35-平塚-普通,16.0,平塚
427,大宮(埼玉),2021-11-30 21:45:00,2021-11-30 21:45:00,21-46-上野-普通,0.0,大宮(埼玉)
428,さいたま新都心,2021-11-30 21:48:00,2021-11-30 21:48:00,21-46-上野-普通,1.0,さいたま新都心
2305,さいたま新都心,2021-11-30 21:49:00,2021-11-30 21:49:00,21-46-上野-普通,1.5,さいたま新都心
429,浦和,2021-11-30 21:52:00,2021-11-30 21:52:00,21-46-上野-普通,2.0,浦和
2306,浦和,2021-11-30 21:53:00,2021-11-30 21:53:00,21-46-上野-普通,2.5,浦和
430,赤羽,2021-11-30 22:01:00,2021-11-30 22:01:00,21-46-上野-普通,3.0,赤羽
431,尾久,2021-11-30 22:06:00,2021-11-30 22:06:00,21-46-上野-普通,4.0,尾久/池袋
432,上野,2021-11-30 22:11:00,,21-46-上野-普通,5.0,上野/新宿
1936,大宮(埼玉),2021-11-30 21:55:00,2021-11-30 21:55:00,21-56-小田原-普通,0.0,大宮(埼玉)
1937,さいたま新都心,2021-11-30 21:58:00,2021-11-30 21:58:00,21-56-小田原-普通,1.0,さいたま新都心
3128,さいたま新都心,2021-11-30 21:59:00,2021-11-30 21:59:00,21-56-小田原-普通,1.5,さいたま新都心
1938,浦和,2021-11-30 22:03:00,2021-11-30 22:03:00,21-56-小田原-普通,2.0,浦和
1939,赤羽,2021-11-30 22:12:00,2021-11-30 22:12:00,21-56-小田原-普通,3.0,赤羽
1940,尾久,2021-11-30 22:17:00,2021-11-30 22:17:00,21-56-小田原-普通,4.0,尾久/池袋
1941,上野,2021-11-30 22:23:00,2021-11-30 22:23:00,21-56-小田原-普通,5.0,上野/新宿
3129,上野,2021-11-30 22:24:00,2021-11-30 22:24:00,21-56-小田原-普通,5.5,上野/新宿
1942,東京,2021-11-30 22:30:00,2021-11-30 22:30:00,21-56-小田原-普通,6.0,東京/渋谷
3130,東京,2021-11-30 22:32:00,2021-11-30 22:32:00,21-56-小田原-普通,6.5,東京/渋谷
1943,新橋,2021-11-30 22:35:00,2021-11-30 22:35:00,21-56-小田原-普通,7.0,新橋/恵比寿
3131,新橋,2021-11-30 22:36:00,2021-11-30 22:36:00,21-56-小田原-普通,7.5,新橋/恵比寿
1944,品川,2021-11-30 22:42:00,2021-11-30 22:42:00,21-56-小田原-普通,8.0,品川/大崎
3132,品川,2021-11-30 22:43:00,2021-11-30 22:43:00,21-56-小田原-普通,8.5,品川/大崎
1945,川崎,2021-11-30 22:51:00,2021-11-30 22:51:00,21-56-小田原-普通,9.0,川崎/武蔵小杉
3133,川崎,2021-11-30 22:52:00,2021-11-30 22:52:00,21-56-小田原-普通,9.5,川崎/武蔵小杉
1946,横浜,2021-11-30 23:00:00,2021-11-30 23:00:00,21-56-小田原-普通,10.0,横浜
3134,横浜,2021-11-30 23:01:00,2021-11-30 23:01:00,21-56-小田原-普通,10.5,横浜
1947,戸塚,2021-11-30 23:10:00,2021-11-30 23:10:00,21-56-小田原-普通,11.0,戸塚
3135,戸塚,2021-11-30 23:11:00,2021-11-30 23:11:00,21-56-小田原-普通,11.5,戸塚
1948,大船,2021-11-30 23:16:00,2021-11-30 23:16:00,21-56-小田原-普通,12.0,大船
3136,大船,2021-11-30 23:17:00,2021-11-30 23:17:00,21-56-小田原-普通,12.5,大船
1949,藤沢,2021-11-30 23:22:00,2021-11-30 23:22:00,21-56-小田原-普通,13.0,藤沢
1950,辻堂,2021-11-30 23:26:00,2021-11-30 23:26:00,21-56-小田原-普通,14.0,辻堂
1951,茅ケ崎,2021-11-30 23:30:00,2021-11-30 23:30:00,21-56-小田原-普通,15.0,茅ケ崎
1952,平塚,2021-11-30 23:35:00,2021-11-30 23:35:00,21-56-小田原-普通,16.0,平塚
1953,大磯,2021-11-30 23:39:00,2021-11-30 23:39:00,21-56-小田原-普通,17.0,大磯
1954,二宮,2021-11-30 23:44:00,2021-11-30 23:44:00,21-56-小田原-普通,18.0,二宮
1955,国府津,2021-11-30 23:48:00,2021-11-30 23:48:00,21-56-小田原-普通,19.0,国府津
3137,国府津,2021-11-30 23:49:00,2021-11-30 23:49:00,21-56-小田原-普通,19.5,国府津
1956,鴨宮,2021-11-30 23:52:00,2021-11-30 23:52:00,21-56-小田原-普通,20.0,鴨宮
1957,小田原,2021-11-30 23:56:00,,21-56-小田原-普通,21.0,小田原
461,大宮(埼玉),2021-11-30 22:15:00,2021-11-30 22:15:00,22-16-熱海-普通,0.0,大宮(埼玉)
462,さいたま新都心,2021-11-30 22:19:00,2021-11-30 22:19:00,22-16-熱海-普通,1.0,さいたま新都心
463,浦和,2021-11-30 22:23:00,2021-11-30 22:23:00,22-16-熱海-普通,2.0,浦和
464,赤羽,2021-11-30 22:31:00,2021-11-30 22:31:00,22-16-熱海-普通,3.0,赤羽
2323,赤羽,2021-11-30 22:32:00,2021-11-30 22:32:00,22-16-熱海-普通,3.5,赤羽
465,尾久,2021-11-30 22:36:00,2021-11-30 22:36:00,22-16-熱海-普通,4.0,尾久/池袋
466,上野,2021-11-30 22:42:00,2021-11-30 22:42:00,22-16-熱海-普通,5.0,上野/新宿
2324,上野,2021-11-30 22:45:00,2021-11-30 22:45:00,22-16-熱海-普通,5.5,上野/新宿
467,東京,2021-11-30 22:50:00,2021-11-30 22:50:00,22-16-熱海-普通,6.0,東京/渋谷
2325,東京,2021-11-30 22:52:00,2021-11-30 22:52:00,22-16-熱海-普通,6.5,東京/渋谷
468,新橋,2021-11-30 22:54:00,2021-11-30 22:54:00,22-16-熱海-普通,7.0,新橋/恵比寿
2326,新橋,2021-11-30 22:55:00,2021-11-30 22:55:00,22-16-熱海-普通,7.5,新橋/恵比寿
469,品川,2021-11-30 23:00:00,2021-11-30 23:00:00,22-16-熱海-普通,8.0,品川/大崎
2327,品川,2021-11-30 23:02:00,2021-11-30 23:02:00,22-16-熱海-普通,8.5,品川/大崎
470,川崎,2021-11-30 23:10:00,2021-11-30 23:10:00,22-16-熱海-普通,9.0,川崎/武蔵小杉
2328,川崎,2021-11-30 23:11:00,2021-11-30 23:11:00,22-16-熱海-普通,9.5,川崎/武蔵小杉
471,横浜,2021-11-30 23:20:00,2021-11-30 23:20:00,22-16-熱海-普通,10.0,横浜
2329,横浜,2021-11-30 23:25:00,2021-11-30 23:25:00,22-16-熱海-普通,10.5,横浜
472,戸塚,2021-11-30 23:35:00,2021-11-30 23:35:00,22-16-熱海-普通,11.0,戸塚
473,大船,2021-11-30 23:40:00,2021-11-30 23:40:00,22-16-熱海-普通,12.0,大船
474,藤沢,2021-11-30 23:45:00,2021-11-30 23:45:00,22-16-熱海-普通,13.0,藤沢
475,辻堂,2021-11-30 23:48:00,2021-11-30 23:48:00,22-16-熱海-普通,14.0,辻堂
2330,辻堂,2021-11-30 23:49:00,2021-11-30 23:49:00,22-16-熱海-普通,14.5,辻堂
476,茅ケ崎,2021-11-30 23:52:00,2021-11-30 23:52:00,22-16-熱海-普通,15.0,茅ケ崎
2331,茅ケ崎,2021-11-30 23:53:00,2021-11-30 23:53:00,22-16-熱海-普通,15.5,茅ケ崎
477,平塚,2021-11-30 23:57:00,2021-11-30 23:57:00,22-16-熱海-普通,16.0,平塚
478,大磯,2021-12-01 00:00:00,2021-12-01 00:00:00,22-16-熱海-普通,17.0,大磯
2332,大磯,2021-12-01 00:01:00,2021-12-01 00:01:00,22-16-熱海-普通,17.5,大磯
479,二宮,2021-12-01 00:05:00,2021-12-01 00:05:00,22-16-熱海-普通,18.0,二宮
2333,二宮,2021-12-01 00:06:00,2021-12-01 00:06:00,22-16-熱海-普通,18.5,二宮
480,国府津,2021-12-01 00:10:00,2021-12-01 00:10:00,22-16-熱海-普通,19.0,国府津
2334,国府津,2021-12-01 00:11:00,2021-12-01 00:11:00,22-16-熱海-普通,19.5,国府津
481,鴨宮,2021-12-01 00:15:00,2021-12-01 00:15:00,22-16-熱海-普通,20.0,鴨宮
482,小田原,2021-12-01 00:18:00,2021-12-01 00:18:00,22-16-熱海-普通,21.0,小田原
2335,小田原,2021-12-01 00:19:00,2021-12-01 00:19:00,22-16-熱海-普通,21.5,小田原
483,早川,2021-12-01 00:21:00,2021-12-01 00:21:00,22-16-熱海-普通,22.0,早川
2336,早川,2021-12-01 00:22:00,2021-12-01 00:22:00,22-16-熱海-普通,22.5,早川
484,根府川,2021-12-01 00:26:00,2021-12-01 00:26:00,22-16-熱海-普通,23.0,根府川
2337,根府川,2021-12-01 00:27:00,2021-12-01 00:27:00,22-16-熱海-普通,23.5,根府川
485,真鶴,2021-12-01 00:31:00,2021-12-01 00:31:00,22-16-熱海-普通,24.0,真鶴
2338,真鶴,2021-12-01 00:32:00,2021-12-01 00:32:00,22-16-熱海-普通,24.5,真鶴
486,湯河原,2021-12-01 00:35:00,2021-12-01 00:35:00,22-16-熱海-普通,25.0,湯河原
2339,湯河原,2021-12-01 00:36:00,2021-12-01 00:36:00,22-16-熱海-普通,25.5,湯河原
487,熱海,2021-12-01 00:42:00,,22-16-熱海-普通,26.0,熱海
80,大宮(埼玉),2021-11-30 22:30:00,2021-11-30 22:30:00,22-31-上野-普通,0.0,大宮(埼玉)
81,さいたま新都心,2021-11-30 22:34:00,2021-11-30 22:34:00,22-31-上野-普通,1.0,さいたま新都心
82,浦和,2021-11-30 22:38:00,2021-11-30 22:38:00,22-31-上野-普通,2.0,浦和
83,赤羽,2021-11-30 22:46:00,2021-11-30 22:46:00,22-31-上野-普通,3.0,赤羽
2118,赤羽,2021-11-30 22:47:00,2021-11-30 22:47:00,22-31-上野-普通,3.5,赤羽
84,尾久,2021-11-30 22:51:00,2021-11-30 22:51:00,22-31-上野-普通,4.0,尾久/池袋
85,上野,2021-11-30 22:57:00,,22-31-上野-普通,5.0,上野/新宿
556,大宮(埼玉),2021-11-30 22:38:00,2021-11-30 22:38:00,22-39-東京-普通,0.0,大宮(埼玉)
557,さいたま新都心,2021-11-30 22:42:00,2021-11-30 22:42:00,22-39-東京-普通,1.0,さいたま新都心
558,浦和,2021-11-30 22:46:00,2021-11-30 22:46:00,22-39-東京-普通,2.0,浦和
559,赤羽,2021-11-30 22:54:00,2021-11-30 22:54:00,22-39-東京-普通,3.0,赤羽
