,Unnamed: 0,Station,Arrive,Depart,Train
2895,16,西国分寺,2021-11-22 23:03:00,2021-11-22 23:03:00,22-10-青梅-快速
2896,17,国立,2021-11-22 23:05:00,2021-11-22 23:05:00,22-10-青梅-快速
2897,18,立川,2021-11-22 23:09:00,2021-11-22 23:09:00,22-10-青梅-快速
2898,19,西立川,2021-11-22 23:13:00,2021-11-22 23:13:00,22-10-青梅-快速
2899,20,東中神,2021-11-22 23:15:00,2021-11-22 23:15:00,22-10-青梅-快速
2900,21,中神,2021-11-22 23:16:00,2021-11-22 23:16:00,22-10-青梅-快速
2901,22,昭島,2021-11-22 23:19:00,2021-11-22 23:19:00,22-10-青梅-快速
2902,23,拝島,2021-11-22 23:22:00,2021-11-22 23:22:00,22-10-青梅-快速
2903,24,牛浜,2021-11-22 23:24:00,2021-11-22 23:24:00,22-10-青梅-快速
2904,25,福生,2021-11-22 23:26:00,2021-11-22 23:26:00,22-10-青梅-快速
2905,26,羽村,2021-11-22 23:29:00,2021-11-22 23:29:00,22-10-青梅-快速
2906,27,小作,2021-11-22 23:32:00,2021-11-22 23:32:00,22-10-青梅-快速
2907,28,河辺,2021-11-22 23:35:00,2021-11-22 23:35:00,22-10-青梅-快速
2908,29,東青梅,2021-11-22 23:37:00,2021-11-22 23:37:00,22-10-青梅-快速
2909,30,青梅,2021-11-22 23:40:00,,22-10-青梅-快速
2910,0,東京,,2021-11-22 06:54:00,06-54-高尾-快速
2911,1,神田(東京),2021-11-22 06:56:00,2021-11-22 06:56:00,06-54-高尾-快速
2912,2,御茶ノ水,2021-11-22 06:59:00,2021-11-22 06:59:00,06-54-高尾-快速
2913,3,四ツ谷,2021-11-22 07:03:00,2021-11-22 07:03:00,06-54-高尾-快速
2914,4,新宿,2021-11-22 07:08:00,2021-11-22 07:08:00,06-54-高尾-快速
2915,5,中野(東京),2021-11-22 07:13:00,2021-11-22 07:13:00,06-54-高尾-快速
2916,6,高円寺,2021-11-22 07:15:00,2021-11-22 07:15:00,06-54-高尾-快速
2917,7,阿佐ケ谷,2021-11-22 07:16:00,2021-11-22 07:16:00,06-54-高尾-快速
2918,8,荻窪,2021-11-22 07:19:00,2021-11-22 07:19:00,06-54-高尾-快速
2919,9,西荻窪,2021-11-22 07:21:00,2021-11-22 07:21:00,06-54-高尾-快速
2920,10,吉祥寺,2021-11-22 07:23:00,2021-11-22 07:23:00,06-54-高尾-快速
2921,11,三鷹,2021-11-22 07:26:00,2021-11-22 07:26:00,06-54-高尾-快速
2922,12,武蔵境,2021-11-22 07:29:00,2021-11-22 07:29:00,06-54-高尾-快速
2923,13,東小金井,2021-11-22 07:31:00,2021-11-22 07:31:00,06-54-高尾-快速
2924,14,武蔵小金井,2021-11-22 07:34:00,2021-11-22 07:34:00,06-54-高尾-快速
2925,15,国分寺,2021-11-22 07:37:00,2021-11-22 07:37:00,06-54-高尾-快速
2926,16,西国分寺,2021-11-22 07:39:00,2021-11-22 07:39:00,06-54-高尾-快速
2927,17,国立,2021-11-22 07:41:00,2021-11-22 07:41:00,06-54-高尾-快速
2928,18,立川,2021-11-22 07:46:00,2021-11-22 07:46:00,06-54-高尾-快速
2929,19,日野(東京),2021-11-22 07:49:00,2021-11-22 07:49:00,06-54-高尾-快速
2930,20,豊田,2021-11-22 07:53:00,2021-11-22 07:53:00,06-54-高尾-快速
2931,21,八王子,2021-11-22 07:57:00,2021-11-22 07:57:00,06-54-高尾-快速
2932,22,西八王子,2021-11-22 08:00:00,2021-11-22 08:00:00,06-54-高尾-快速
2933,23,高尾(東京),2021-11-22 08:04:00,,06-54-高尾-快速
2934,0,東京,,2021-11-22 12:40:00,12-40-高尾-快速
2935,1,神田(東京),2021-11-22 12:42:00,2021-11-22 12:42:00,12-40-高尾-快速
2936,2,御茶ノ水,2021-11-22 12:44:00,2021-11-22 12:44:00,12-40-高尾-快速
2937,3,四ツ谷,2021-11-22 12:49:00,2021-11-22 12:49:00,12-40-高尾-快速
2938,4,新宿,2021-11-22 12:54:00,2021-11-22 12:54:00,12-40-高尾-快速
2939,5,中野(東京),2021-11-22 12:58:00,2021-11-22 12:58:00,12-40-高尾-快速
2940,6,高円寺,2021-11-22 13:00:00,2021-11-22 13:00:00,12-40-高尾-快速
2941,7,阿佐ケ谷,2021-11-22 13:02:00,2021-11-22 13:02:00,12-40-高尾-快速
2942,8,荻窪,2021-11-22 13:04:00,2021-11-22 13:04:00,12-40-高尾-快速
2943,9,西荻窪,2021-11-22 13:06:00,2021-11-22 13:06:00,12-40-高尾-快速
2944,10,吉祥寺,2021-11-22 13:08:00,2021-11-22 13:08:00,12-40-高尾-快速
2945,11,三鷹,2021-11-22 13:15:00,2021-11-22 13:15:00,12-40-高尾-快速
2946,12,武蔵境,2021-11-22 13:17:00,2021-11-22 13:17:00,12-40-高尾-快速
2947,13,東小金井,2021-11-22 13:19:00,2021-11-22 13:19:00,12-40-高尾-快速
2948,14,武蔵小金井,2021-11-22 13:21:00,2021-11-22 13:21:00,12-40-高尾-快速
2949,15,国分寺,2021-11-22 13:29:00,2021-11-22 13:29:00,12-40-高尾-快速
2950,16,西国分寺,2021-11-22 13:31:00,2021-11-22 13:31:00,12-40-高尾-快速
2951,17,国立,2021-11-22 13:33:00,2021-11-22 13:33:00,12-40-高尾-快速
2952,18,立川,2021-11-22 13:37:00,2021-11-22 13:37:00,12-40-高尾-快速
2953,19,日野(東京),2021-11-22 13:40:00,2021-11-22 13:40:00,12-40-高尾-快速
2954,20,豊田,2021-11-22 13:43:00,2021-11-22 13:43:00,12-40-高尾-快速
2955,21,八王子,2021-11-22 13:50:00,2021-11-22 13:50:00,12-40-高尾-快速
2956,22,西八王子,2021-11-22 13:52:00,2021-11-22 13:52:00,12-40-高尾-快速
2957,23,高尾(東京),2021-11-22 13:56:00,,12-40-高尾-快速
2958,0,東京,,2021-11-22 15:45:00,15-45-豊田-快速
2959,1,神田(東京),2021-11-22 15:47:00,2021-11-22 15:47:00,15-45-豊田-快速
2960,2,御茶ノ水,2021-11-22 15:49:00,2021-11-22 15:49:00,15-45-豊田-快速
2961,3,四ツ谷,2021-11-22 15:54:00,2021-11-22 15:54:00,15-45-豊田-快速
2962,4,新宿,2021-11-22 16:02:00,2021-11-22 16:02:00,15-45-豊田-快速
2963,5,中野(東京),2021-11-22 16:06:00,2021-11-22 16:06:00,15-45-豊田-快速
2964,6,高円寺,2021-11-22 16:08:00,2021-11-22 16:08:00,15-45-豊田-快速
2965,7,阿佐ケ谷,2021-11-22 16:09:00,2021-11-22 16:09:00,15-45-豊田-快速
2966,8,荻窪,2021-11-22 16:12:00,2021-11-22 16:12:00,15-45-豊田-快速
2967,9,西荻窪,2021-11-22 16:14:00,2021-11-22 16:14:00,15-45-豊田-快速
2968,10,吉祥寺,2021-11-22 16:16:00,2021-11-22 16:16:00,15-45-豊田-快速
2969,11,三鷹,2021-11-22 16:23:00,2021-11-22 16:23:00,15-45-豊田-快速
2970,12,武蔵境,2021-11-22 16:25:00,2021-11-22 16:25:00,15-45-豊田-快速
2971,13,東小金井,2021-11-22 16:27:00,2021-11-22 16:27:00,15-45-豊田-快速
2972,14,武蔵小金井,2021-11-22 16:30:00,2021-11-22 16:30:00,15-45-豊田-快速
2973,15,国分寺,2021-11-22 16:38:00,2021-11-22 16:38:00,15-45-豊田-快速
2974,16,西国分寺,2021-11-22 16:40:00,2021-11-22 16:40:00,15-45-豊田-快速
2975,17,国立,2021-11-22 16:42:00,2021-11-22 16:42:00,15-45-豊田-快速
2976,18,立川,2021-11-22 16:46:00,2021-11-22 16:46:00,15-45-豊田-快速
2977,19,日野(東京),2021-11-22 16:49:00,2021-11-22 16:49:00,15-45-豊田-快速
2978,20,豊田,2021-11-22 16:52:00,,15-45-豊田-快速
2979,0,東京,,2021-11-22 07:57:00,07-57-武蔵小金井-快速
2980,1,神田(東京),2021-11-22 07:59:00,2021-11-22 07:59:00,07-57-武蔵小金井-快速
2981,2,御茶ノ水,2021-11-22 08:01:00,2021-11-22 08:01:00,07-57-武蔵小金井-快速
2982,3,四ツ谷,2021-11-22 08:06:00,2021-11-22 08:06:00,07-57-武蔵小金井-快速
2983,4,新宿,2021-11-22 08:11:00,2021-11-22 08:11:00,07-57-武蔵小金井-快速
2984,5,中野(東京),2021-11-22 08:16:00,2021-11-22 08:16:00,07-57-武蔵小金井-快速
2985,6,高円寺,2021-11-22 08:18:00,2021-11-22 08:18:00,07-57-武蔵小金井-快速
2986,7,阿佐ケ谷,2021-11-22 08:19:00,2021-11-22 08:19:00,07-57-武蔵小金井-快速
2987,8,荻窪,2021-11-22 08:22:00,2021-11-22 08:22:00,07-57-武蔵小金井-快速
2988,9,西荻窪,2021-11-22 08:24:00,2021-11-22 08:24:00,07-57-武蔵小金井-快速
2989,10,吉祥寺,2021-11-22 08:26:00,2021-11-22 08:26:00,07-57-武蔵小金井-快速
2990,11,三鷹,2021-11-22 08:29:00,2021-11-22 08:29:00,07-57-武蔵小金井-快速
2991,12,武蔵境,2021-11-22 08:31:00,2021-11-22 08:31:00,07-57-武蔵小金井-快速
2992,13,東小金井,2021-11-22 08:34:00,2021-11-22 08:34:00,07-57-武蔵小金井-快速
2993,14,武蔵小金井,2021-11-22 08:36:00,,07-57-武蔵小金井-快速
2994,0,東京,,2021-11-22 06:23:00,06-23-高尾-快速
2995,1,神田(東京),2021-11-22 06:25:00,2021-11-22 06:25:00,06-23-高尾-快速
2996,2,御茶ノ水,2021-11-22 06:27:00,2021-11-22 06:27:00,06-23-高尾-快速
2997,3,四ツ谷,2021-11-22 06:32:00,2021-11-22 06:32:00,06-23-高尾-快速
2998,4,新宿,2021-11-22 06:37:00,2021-11-22 06:37:00,06-23-高尾-快速
2999,5,中野(東京),2021-11-22 06:41:00,2021-11-22 06:41:00,06-23-高尾-快速
3000,6,高円寺,2021-11-22 06:43:00,2021-11-22 06:43:00,06-23-高尾-快速
3001,7,阿佐ケ谷,2021-11-22 06:45:00,2021-11-22 06:45:00,06-23-高尾-快速
3002,8,荻窪,2021-11-22 06:47:00,2021-11-22 06:47:00,06-23-高尾-快速
3003,9,西荻窪,2021-11-22 06:50:00,2021-11-22 06:50:00,06-23-高尾-快速
3004,10,吉祥寺,2021-11-22 06:52:00,2021-11-22 06:52:00,06-23-高尾-快速
3005,11,三鷹,2021-11-22 06:56:00,2021-11-22 06:56:00,06-23-高尾-快速
3006,12,武蔵境,2021-11-22 06:58:00,2021-11-22 06:58:00,06-23-高尾-快速
3007,13,東小金井,2021-11-22 07:00:00,2021-11-22 07:00:00,06-23-高尾-快速
3008,14,武蔵小金井,2021-11-22 07:03:00,2021-11-22 07:03:00,06-23-高尾-快速
3009,15,国分寺,2021-11-22 07:10:00,2021-11-22 07:10:00,06-23-高尾-快速
3010,16,西国分寺,2021-11-22 07:12:00,2021-11-22 07:12:00,06-23-高尾-快速
3011,17,国立,2021-11-22 07:14:00,2021-11-22 07:14:00,06-23-高尾-快速
3012,18,立川,2021-11-22 07:22:00,2021-11-22 07:22:00,06-23-高尾-快速
3013,19,日野(東京),2021-11-22 07:26:00,2021-11-22 07:26:00,06-23-高尾-快速
3014,20,豊田,2021-11-22 07:29:00,2021-11-22 07:29:00,06-23-高尾-快速
3015,21,八王子,2021-11-22 07:33:00,2021-11-22 07:33:00,06-23-高尾-快速
3016,22,西八王子,2021-11-22 07:36:00,2021-11-22 07:36:00,06-23-高尾-快速
3017,23,高尾(東京),2021-11-22 07:41:00,,06-23-高尾-快速
3018,0,東京,,2021-11-22 18:58:00,18-58-青梅-快速
3019,1,神田(東京),2021-11-22 19:00:00,2021-11-22 19:00:00,18-58-青梅-快速
3020,2,御茶ノ水,2021-11-22 19:03:00,2021-11-22 19:03:00,18-58-青梅-快速
3021,3,四ツ谷,2021-11-22 19:07:00,2021-11-22 19:07:00,18-58-青梅-快速
3022,4,新宿,2021-11-22 19:13:00,2021-11-22 19:13:00,18-58-青梅-快速
3023,5,中野(東京),2021-11-22 19:17:00,2021-11-22 19:17:00,18-58-青梅-快速
3024,6,高円寺,2021-11-22 19:19:00,2021-11-22 19:19:00,18-58-青梅-快速
3025,7,阿佐ケ谷,2021-11-22 19:21:00,2021-11-22 19:21:00,18-58-青梅-快速
3026,8,荻窪,2021-11-22 19:23:00,2021-11-22 19:23:00,18-58-青梅-快速
3027,9,西荻窪,2021-11-22 19:25:00,2021-11-22 19:25:00,18-58-青梅-快速
3028,10,吉祥寺,2021-11-22 19:28:00,2021-11-22 19:28:00,18-58-青梅-快速
3029,11,三鷹,2021-11-22 19:31:00,2021-11-22 19:31:00,18-58-青梅-快速
3030,12,武蔵境,2021-11-22 19:33:00,2021-11-22 19:33:00,18-58-青梅-快速
3031,13,東小金井,2021-11-22 19:35:00,2021-11-22 19:35:00,18-58-青梅-快速
3032,14,武蔵小金井,2021-11-22 19:38:00,2021-11-22 19:38:00,18-58-青梅-快速
3033,15,国分寺,2021-11-22 19:45:00,2021-11-22 19:45:00,18-58-青梅-快速
3034,16,西国分寺,2021-11-22 19:47:00,2021-11-22 19:47:00,18-58-青梅-快速
3035,17,国立,2021-11-22 19:49:00,2021-11-22 19:49:00,18-58-青梅-快速
3036,18,立川,2021-11-22 19:53:00,2021-11-22 19:53:00,18-58-青梅-快速
3037,19,西立川,2021-11-22 19:57:00,2021-11-22 19:57:00,18-58-青梅-快速
3038,20,東中神,2021-11-22 19:59:00,2021-11-22 19:59:00,18-58-青梅-快速
3039,21,中神,2021-11-22 20:01:00,2021-11-22 20:01:00,18-58-青梅-快速
3040,22,昭島,2021-11-22 20:04:00,2021-11-22 20:04:00,18-58-青梅-快速
3041,23,拝島,2021-11-22 20:07:00,2021-11-22 20:09:00,18-58-青梅-快速
3042,24,牛浜,2021-11-22 20:12:00,2021-11-22 20:12:00,18-58-青梅-快速
3043,25,福生,2021-11-22 20:14:00,2021-11-22 20:14:00,18-58-青梅-快速
3044,26,羽村,2021-11-22 20:17:00,2021-11-22 20:17:00,18-58-青梅-快速
3045,27,小作,2021-11-22 20:20:00,2021-11-22 20:20:00,18-58-青梅-快速
3046,28,河辺,2021-11-22 20:23:00,2021-11-22 20:23:00,18-58-青梅-快速
3047,29,東青梅,2021-11-22 20:26:00,2021-11-22 20:26:00,18-58-青梅-快速
3048,30,青梅,2021-11-22 20:29:00,,18-58-青梅-快速
3049,0,東京,,2021-11-22 17:08:00,17-08-高尾-快速
3050,1,神田(東京),2021-11-22 17:10:00,2021-11-22 17:10:00,17-08-高尾-快速
3051,2,御茶ノ水,2021-11-22 17:12:00,2021-11-22 17:12:00,17-08-高尾-快速
3052,3,四ツ谷,2021-11-22 17:17:00,2021-11-22 17:17:00,17-08-高尾-快速
3053,4,新宿,2021-11-22 17:22:00,2021-11-22 17:22:00,17-08-高尾-快速
3054,5,中野(東京),2021-11-22 17:26:00,2021-11-22 17:26:00,17-08-高尾-快速
3055,6,高円寺,2021-11-22 17:28:00,2021-11-22 17:28:00,17-08-高尾-快速
3056,7,阿佐ケ谷,2021-11-22 17:30:00,2021-11-22 17:30:00,17-08-高尾-快速
3057,8,荻窪,2021-11-22 17:32:00,2021-11-22 17:32:00,17-08-高尾-快速
3058,9,西荻窪,2021-11-22 17:34:00,2021-11-22 17:34:00,17-08-高尾-快速
3059,10,吉祥寺,2021-11-22 17:37:00,2021-11-22 17:37:00,17-08-高尾-快速
3060,11,三鷹,2021-11-22 17:39:00,2021-11-22 17:39:00,17-08-高尾-快速
3061,12,武蔵境,2021-11-22 17:42:00,2021-11-22 17:42:00,17-08-高尾-快速
3062,13,東小金井,2021-11-22 17:44:00,2021-11-22 17:44:00,17-08-高尾-快速
3063,14,武蔵小金井,2021-11-22 17:47:00,2021-11-22 17:47:00,17-08-高尾-快速
3064,15,国分寺,2021-11-22 17:53:00,2021-11-22 17:53:00,17-08-高尾-快速
3065,16,西国分寺,2021-11-22 17:55:00,2021-11-22 17:55:00,17-08-高尾-快速
3066,17,国立,2021-11-22 17:57:00,2021-11-22 17:57:00,17-08-高尾-快速
3067,18,立川,2021-11-22 18:01:00,2021-11-22 18:01:00,17-08-高尾-快速
3068,19,日野(東京),2021-11-22 18:04:00,2021-11-22 18:04:00,17-08-高尾-快速
3069,20,豊田,2021-11-22 18:07:00,2021-11-22 18:07:00,17-08-高尾-快速
3070,21,八王子,2021-11-22 18:11:00,2021-11-22 18:11:00,17-08-高尾-快速
3071,22,西八王子,2021-11-22 18:14:00,2021-11-22 18:14:00,17-08-高尾-快速
3072,23,高尾(東京),2021-11-22 18:19:00,,17-08-高尾-快速
3073,0,東京,,2021-11-22 07:40:00,07-40-高尾-快速
3074,1,神田(東京),2021-11-22 07:42:00,2021-11-22 07:42:00,07-40-高尾-快速
3075,2,御茶ノ水,2021-11-22 07:44:00,2021-11-22 07:44:00,07-40-高尾-快速
3076,3,四ツ谷,2021-11-22 07:49:00,2021-11-22 07:49:00,07-40-高尾-快速
3077,4,新宿,2021-11-22 07:54:00,2021-11-22 07:54:00,07-40-高尾-快速
3078,5,中野(東京),2021-11-22 07:58:00,2021-11-22 07:58:00,07-40-高尾-快速
3079,6,高円寺,2021-11-22 08:00:00,2021-11-22 08:00:00,07-40-高尾-快速
3080,7,阿佐ケ谷,2021-11-22 08:02:00,2021-11-22 08:02:00,07-40-高尾-快速
3081,8,荻窪,2021-11-22 08:04:00,2021-11-22 08:04:00,07-40-高尾-快速
3082,9,西荻窪,2021-11-22 08:07:00,2021-11-22 08:07:00,07-40-高尾-快速
3083,10,吉祥寺,2021-11-22 08:09:00,2021-11-22 08:09:00,07-40-高尾-快速
3084,11,三鷹,2021-11-22 08:15:00,2021-11-22 08:15:00,07-40-高尾-快速
3085,12,武蔵境,2021-11-22 08:17:00,2021-11-22 08:17:00,07-40-高尾-快速
3086,13,東小金井,2021-11-22 08:19:00,2021-11-22 08:19:00,07-40-高尾-快速
3087,14,武蔵小金井,2021-11-22 08:22:00,2021-11-22 08:22:00,07-40-高尾-快速
3088,15,国分寺,2021-11-22 08:24:00,2021-11-22 08:24:00,07-40-高尾-快速
3089,16,西国分寺,2021-11-22 08:26:00,2021-11-22 08:26:00,07-40-高尾-快速
3090,17,国立,2021-11-22 08:29:00,2021-11-22 08:29:00,07-40-高尾-快速
3091,18,立川,2021-11-22 08:32:00,2021-11-22 08:32:00,07-40-高尾-快速
3092,19,日野(東京),2021-11-22 08:35:00,2021-11-22 08:35:00,07-40-高尾-快速
3093,20,豊田,2021-11-22 08:38:00,2021-11-22 08:38:00,07-40-高尾-快速
3094,21,八王子,2021-11-22 08:43:00,2021-11-22 08:43:00,07-40-高尾-快速
3095,22,西八王子,2021-11-22 08:46:00,2021-11-22 08:46:00,07-40-高尾-快速
3096,23,高尾(東京),2021-11-22 08:50:00,,07-40-高尾-快速
3097,0,東京,,2021-11-22 18:47:00,18-47-高尾-快速
3098,1,神田(東京),2021-11-22 18:49:00,2021-11-22 18:49:00,18-47-高尾-快速
3099,2,御茶ノ水,2021-11-22 18:52:00,2021-11-22 18:52:00,18-47-高尾-快速
3100,3,四ツ谷,2021-11-22 18:56:00,2021-11-22 18:56:00,18-47-高尾-快速
3101,4,新宿,2021-11-22 19:03:00,2021-11-22 19:03:00,18-47-高尾-快速
3102,5,中野(東京),2021-11-22 19:07:00,2021-11-22 19:07:00,18-47-高尾-快速
3103,6,高円寺,2021-11-22 19:09:00,2021-11-22 19:09:00,18-47-高尾-快速
3104,7,阿佐ケ谷,2021-11-22 19:11:00,2021-11-22 19:11:00,18-47-高尾-快速
3105,8,荻窪,2021-11-22 19:13:00,2021-11-22 19:13:00,18-47-高尾-快速
3106,9,西荻窪,2021-11-22 19:15:00,2021-11-22 19:15:00,18-47-高尾-快速
3107,10,吉祥寺,2021-11-22 19:17:00,2021-11-22 19:17:00,18-47-高尾-快速
3108,11,三鷹,2021-11-22 19:21:00,2021-11-22 19:21:00,18-47-高尾-快速
3109,12,武蔵境,2021-11-22 19:23:00,2021-11-22 19:23:00,18-47-高尾-快速
3110,13,東小金井,2021-11-22 19:25:00,2021-11-22 19:25:00,18-47-高尾-快速
3111,14,武蔵小金井,2021-11-22 19:28:00,2021-11-22 19:28:00,18-47-高尾-快速
3112,15,国分寺,2021-11-22 19:35:00,2021-11-22 19:35:00,18-47-高尾-快速
3113,16,西国分寺,2021-11-22 19:37:00,2021-11-22 19:37:00,18-47-高尾-快速
3114,17,国立,2021-11-22 19:39:00,2021-11-22 19:39:00,18-47-高尾-快速
3115,18,立川,2021-11-22 19:43:00,2021-11-22 19:43:00,18-47-高尾-快速
3116,19,日野(東京),2021-11-22 19:46:00,2021-11-22 19:46:00,18-47-高尾-快速
3117,20,豊田,2021-11-22 19:50:00,2021-11-22 19:50:00,18-47-高尾-快速
3118,21,八王子,2021-11-22 19:56:00,2021-11-22 19:56:00,18-47-高尾-快速
3119,22,西八王子,2021-11-22 19:59:00,2021-11-22 19:59:00,18-47-高尾-快速
3120,23,高尾(東京),2021-11-22 20:04:00,,18-47-高尾-快速
3121,0,東京,,2021-11-22 08:52:00,08-52-豊田-快速
3122,1,神田(東京),2021-11-22 08:54:00,2021-11-22 08:54:00,08-52-豊田-快速
3123,2,御茶ノ水,2021-11-22 08:56:00,2021-11-22 08:56:00,08-52-豊田-快速
3124,3,四ツ谷,2021-11-22 09:01:00,2021-11-22 09:01:00,08-52-豊田-快速
3125,4,新宿,2021-11-22 09:08:00,2021-11-22 09:08:00,08-52-豊田-快速
3126,5,中野(東京),2021-11-22 09:12:00,2021-11-22 09:12:00,08-52-豊田-快速
3127,6,高円寺,2021-11-22 09:14:00,2021-11-22 09:14:00,08-52-豊田-快速
3128,7,阿佐ケ谷,2021-11-22 09:16:00,2021-11-22 09:16:00,08-52-豊田-快速
3129,8,荻窪,2021-11-22 09:18:00,2021-11-22 09:18:00,08-52-豊田-快速
3130,9,西荻窪,2021-11-22 09:20:00,2021-11-22 09:20:00,08-52-豊田-快速
3131,10,吉祥寺,2021-11-22 09:23:00,2021-11-22 09:23:00,08-52-豊田-快速
3132,11,三鷹,2021-11-22 09:27:00,2021-11-22 09:27:00,08-52-豊田-快速
3133,12,武蔵境,2021-11-22 09:29:00,2021-11-22 09:29:00,08-52-豊田-快速
3134,13,東小金井,2021-11-22 09:31:00,2021-11-22 09:31:00,08-52-豊田-快速
3135,14,武蔵小金井,2021-11-22 09:35:00,2021-11-22 09:35:00,08-52-豊田-快速
3136,15,国分寺,2021-11-22 09:39:00,2021-11-22 09:39:00,08-52-豊田-快速
3137,16,西国分寺,2021-11-22 09:41:00,2021-11-22 09:41:00,08-52-豊田-快速
3138,17,国立,2021-11-22 09:43:00,2021-11-22 09:43:00,08-52-豊田-快速
3139,18,立川,2021-11-22 09:48:00,2021-11-22 09:48:00,08-52-豊田-快速
3140,19,日野(東京),2021-11-22 09:51:00,2021-11-22 09:51:00,08-52-豊田-快速
3141,20,豊田,2021-11-22 09:55:00,,08-52-豊田-快速
3142,0,東京,,2021-11-22 21:05:00,21-05-高尾-快速
3143,1,神田(東京),2021-11-22 21:07:00,2021-11-22 21:07:00,21-05-高尾-快速
3144,2,御茶ノ水,2021-11-22 21:09:00,2021-11-22 21:09:00,21-05-高尾-快速
3145,3,四ツ谷,2021-11-22 21:14:00,2021-11-22 21:14:00,21-05-高尾-快速
3146,4,新宿,2021-11-22 21:19:00,2021-11-22 21:19:00,21-05-高尾-快速
3147,5,中野(東京),2021-11-22 21:23:00,2021-11-22 21:23:00,21-05-高尾-快速
3148,6,高円寺,2021-11-22 21:25:00,2021-11-22 21:25:00,21-05-高尾-快速
3149,7,阿佐ケ谷,2021-11-22 21:27:00,2021-11-22 21:27:00,21-05-高尾-快速
3150,8,荻窪,2021-11-22 21:29:00,2021-11-22 21:29:00,21-05-高尾-快速
3151,9,西荻窪,2021-11-22 21:31:00,2021-11-22 21:31:00,21-05-高尾-快速
3152,10,吉祥寺,2021-11-22 21:34:00,2021-11-22 21:34:00,21-05-高尾-快速
3153,11,三鷹,2021-11-22 21:40:00,2021-11-22 21:40:00,21-05-高尾-快速
3154,12,武蔵境,2021-11-22 21:42:00,2021-11-22 21:42:00,21-05-高尾-快速
3155,13,東小金井,2021-11-22 21:45:00,2021-11-22 21:45:00,21-05-高尾-快速
3156,14,武蔵小金井,2021-11-22 21:47:00,2021-11-22 21:47:00,21-05-高尾-快速
3157,15,国分寺,2021-11-22 21:54:00,2021-11-22 21:54:00,21-05-高尾-快速
3158,16,西国分寺,2021-11-22 21:56:00,2021-11-22 21:56:00,21-05-高尾-快速
3159,17,国立,2021-11-22 21:58:00,2021-11-22 21:58:00,21-05-高尾-快速
3160,18,立川,2021-11-22 22:02:00,2021-11-22 22:02:00,21-05-高尾-快速
3161,19,日野(東京),2021-11-22 22:05:00,2021-11-22 22:05:00,21-05-高尾-快速
3162,20,豊田,2021-11-22 22:09:00,2021-11-22 22:09:00,21-05-高尾-快速
3163,21,八王子,2021-11-22 22:13:00,2021-11-22 22:13:00,21-05-高尾-快速
3164,22,西八王子,2021-11-22 22:16:00,2021-11-22 22:16:00,21-05-高尾-快速
3165,23,高尾(東京),2021-11-22 22:21:00,,21-05-高尾-快速
3166,0,東京,,2021-11-22 20:54:00,20-54-高尾-快速
3167,1,神田(東京),2021-11-22 20:56:00,2021-11-22 20:56:00,20-54-高尾-快速
3168,2,御茶ノ水,2021-11-22 20:58:00,2021-11-22 20:58:00,20-54-高尾-快速
3169,3,四ツ谷,2021-11-22 21:03:00,2021-11-22 21:03:00,20-54-高尾-快速
3170,4,新宿,2021-11-22 21:09:00,2021-11-22 21:09:00,20-54-高尾-快速
3171,5,中野(東京),2021-11-22 21:13:00,2021-11-22 21:13:00,20-54-高尾-快速
3172,6,高円寺,2021-11-22 21:15:00,2021-11-22 21:15:00,20-54-高尾-快速
3173,7,阿佐ケ谷,2021-11-22 21:17:00,2021-11-22 21:17:00,20-54-高尾-快速
3174,8,荻窪,2021-11-22 21:19:00,2021-11-22 21:19:00,20-54-高尾-快速
3175,9,西荻窪,2021-11-22 21:21:00,2021-11-22 21:21:00,20-54-高尾-快速
3176,10,吉祥寺,2021-11-22 21:23:00,2021-11-22 21:23:00,20-54-高尾-快速
3177,11,三鷹,2021-11-22 21:26:00,2021-11-22 21:26:00,20-54-高尾-快速
3178,12,武蔵境,2021-11-22 21:28:00,2021-11-22 21:28:00,20-54-高尾-快速
3179,13,東小金井,2021-11-22 21:31:00,2021-11-22 21:31:00,20-54-高尾-快速
3180,14,武蔵小金井,2021-11-22 21:33:00,2021-11-22 21:33:00,20-54-高尾-快速
